N,itm,Date,u,v
1,1,2025-10-02 18:30:00,-0.08,0.09
2,2,2025-10-02 19:30:00,-0.07,0.07
3,3,2025-10-02 20:30:00,-0.05,0.08
4,4,2025-10-02 21:30:00,-0.02,0.06
5,5,2025-10-02 22:30:00,-0.02,0.06
6,6,2025-10-02 23:30:00,-0.02,0.05
7,7,2025-10-03 00:30:00,-0.02,0.06
8,8,2025-10-03 01:30:00,-0.02,0.06
9,9,2025-10-03 02:30:00,-0.01,0.07
10,10,2025-10-03 03:30:00,-0.02,0.09
11,11,2025-10-03 04:30:00,0.01,0.09
12,12,2025-10-03 05:30:00,-0.0,0.1
13,13,2025-10-03 06:30:00,-0.0,0.11
14,14,2025-10-03 07:30:00,-0.02,0.1
15,15,2025-10-03 08:30:00,-0.04,0.12
16,16,2025-10-03 09:30:00,-0.05,0.12
17,17,2025-10-03 10:30:00,-0.05,0.12
18,18,2025-10-03 11:30:00,-0.05,0.11
19,19,2025-10-03 12:30:00,-0.05,0.11
20,20,2025-10-03 13:30:00,-0.04,0.1
21,21,2025-10-03 14:30:00,-0.05,0.09
22,22,2025-10-03 15:30:00,-0.04,0.08
23,23,2025-10-03 16:30:00,-0.03,0.08
24,24,2025-10-03 17:30:00,-0.02,0.09
25,25,2025-10-03 18:30:00,-0.0,0.08
26,26,2025-10-03 19:30:00,-0.0,0.09
27,27,2025-10-03 20:30:00,0.02,0.09
28,28,2025-10-03 21:30:00,0.0,0.09
29,29,2025-10-03 22:30:00,-0.01,0.1
30,30,2025-10-03 23:30:00,-0.03,0.1
31,31,2025-10-04 00:30:00,-0.06,0.11
32,32,2025-10-04 01:30:00,-0.08,0.11
33,33,2025-10-04 02:30:00,-0.09,0.13
34,34,2025-10-04 03:30:00,-0.08,0.13
35,35,2025-10-04 04:30:00,-0.07,0.14
36,36,2025-10-04 05:30:00,-0.05,0.14
37,37,2025-10-04 06:30:00,-0.03,0.14
38,38,2025-10-04 07:30:00,-0.03,0.12
39,39,2025-10-04 08:30:00,-0.02,0.11
40,40,2025-10-04 09:30:00,-0.03,0.1
41,41,2025-10-04 10:30:00,-0.03,0.09
42,42,2025-10-04 11:30:00,-0.05,0.09
43,43,2025-10-04 12:30:00,-0.05,0.1
44,44,2025-10-04 13:30:00,-0.06,0.11
45,45,2025-10-04 14:30:00,-0.05,0.13
46,46,2025-10-04 15:30:00,-0.05,0.14
47,47,2025-10-04 16:30:00,-0.04,0.16
48,48,2025-10-04 17:30:00,-0.03,0.15
49,49,2025-10-04 18:30:00,-0.03,0.16
50,50,2025-10-04 19:30:00,-0.04,0.15
51,51,2025-10-04 20:30:00,-0.05,0.14
52,52,2025-10-04 21:30:00,-0.06,0.13
53,53,2025-10-04 22:30:00,-0.06,0.13
54,54,2025-10-04 23:30:00,-0.06,0.14
55,55,2025-10-05 00:30:00,-0.04,0.14
56,56,2025-10-05 01:30:00,-0.03,0.16
57,57,2025-10-05 02:30:00,-0.03,0.16
58,58,2025-10-05 03:30:00,-0.04,0.17
59,59,2025-10-05 04:30:00,-0.05,0.16
60,60,2025-10-05 05:30:00,-0.06,0.15
61,61,2025-10-05 06:30:00,-0.06,0.14
62,62,2025-10-05 07:30:00,-0.07,0.13
63,63,2025-10-05 08:30:00,-0.07,0.12
64,64,2025-10-05 09:30:00,-0.06,0.11
65,65,2025-10-05 10:30:00,-0.06,0.1
66,66,2025-10-05 11:30:00,-0.06,0.1
